commentaire,note
"Une adaptation très faible d'une série culte ne trouve pas tout le charme de la série, mais a été un défi difficile, car il a été approuvé du côté excentrique pour lequel la série n'a pas été payée, Nicole Kidman mal modernisée ne crée pas la magie originale ,",0
"Cet épisode n'apporte pas beaucoup la première heure de Saga de Star Wars, car elle améliore rarement que Liam Neeson joue très bien, mais reste désespéré seul",0
"Parodie qui commence très fortement, mais quitte progressivement l'ennui des pièces, de sorte que l'humour est difficile, mais le film reste à gauche",0
"Pour être honnête, la saga ne fait rien de nouveau, arrondir les mêmes images qui effectuent quelques surprises.Heureusement, les dégâts inconditionnels des ventilateurs restent",0
"Entertainment Good. Le dernier Jedi dépasse son prédécesseur All-Point, mais reste malheureusement un travail beaucoup trop classique entre le véritable succès, Rian Johnson offre plus visuellement l'épisode. Prenez les chemins, l'histoire osé, peu de temps perd parfois quelque chose mouillé pour créer différentes quêtes pour un certain nombre sans de véritables profondeurs que plus de réalisateur prend pour refuser la mythologie des éléments de nombre, mais malheureusement inutile, il vient principalement, tandis que le film se développe principalement Une durée importante, mais le dernier Jedi parvient à livrer le spectacle avec spectacle lorsque ses actions fournissent d'excellentes scènes qui fournissent intelligemment la réalisation des hommes. Compte d'esthétique vraiment unique qui va jusqu'à couvrir cette aura, le laser Sabre Duels, la salle Fights in Trilogy Examination Star Was Here, entoure une œuvre d'Universal Star Wars",0
"Je pense que l'original est génial.Cette suite reste joyeuse Nanar avec un grand nombre d'incohérences.Laissez les nombreuses scènes d'action oublier le scénario faible.L'une des choses qui ont augmenté plus de bouleversement dans la voie des glaces, un scénario -phrase explique un scientifique prospère pour dépasser le processus, mais c'était vrai, avait découvert l'immortalité secrète, mais ils parlent du fait qu'ils sont logiques en peu de temps Pour éliminer complètement la condition en mettant le cerveau complètement incontrôlable",0
"Une très mauvaise réalisation avec les actrices qui, merci pour la publicité pour Cassouleet, et les plans de caméra avec une gamme basse ont plus d'impression qui aide un test à la fin des scènes de sexe.Bach son Akolyt Raffaël Anderson évite bien une interprétation féminine de forage léger depuis des années",0
"Film drôle de son nom à la dernière scène, tout est la main sur l'épaule les promenades solitaires dans la nuit en bois les rêves que je réveillais",0
"Moi, qui pensait que j'avais passé un bon moment avant le film de genre du film pour adolescents, dans lequel les températures normales scandalisés, ont soulagé comment un jeune public peut glorifier un comportement qu'un prédateur sexuel serait inacceptable, mieux c'est",0
"Personne n'est gravement écrit, écrit, Y joli plan d'effets visuels fonctionne très bien, mais décevant est un joli emballage sans rien après tout, ce n'est pas correct, mais il ne préfère pas parler parce que rien n'est utilisé pour l'ambulance.J'ai suivi les livres quand je me suis parlé quand j'ai déçu quand vous parlez à l'espoir quand je n'ai rien de vide.Mais mon point de vue n'a pas recommandé la magie des objectifs de saveur en cohérence, le Disney Star Wars ne l'a pas recommandé, mais n'est pas correct, car seulement mon opinion par rapport à mon sentiment est que c'est votre tour, votre opinion pour Stocks à donner, car il ne signifie plus que S est juste une boîte assez vide",0
"La luminosité moins importante apporte une épaisseur de contraste faible de ces synthèses d'image, ce qui est très plat, le résultat frappant est donc assez positif.Montrez ce film à ce point est visuellement moins laid paradoxalement.Ce n'est absolument pas un scénario d'écran s'il n'améliore pas les scènes inutiles à l'heure est plus ennuyeuse que jamais",0
"Ça doit être trop vieux, je n'ai pas été vibré.Tous de façon spectaculaire sont nos Jedis.Nos combats épiques penseraient dans une série de persécution qu'ils aiment de beaux effets spéciaux, qu'ils passeront un bon moment, qui a décidé un peu longtemps pour tuer les jeunes avec des gens sans profondeur et pour apprendre rien de pire sur le fond, le sujet Avec des explications en un mot, vous voyez la situation discrète qui est moins probable.",0
Les héros manquent douloureusement le scénario de charisme.,0
"Juste un mot pas de succession vraiment pas un scénario drôle qui n'existe pas, qui ne sert rien d'autre, le film n'est rien, mais un remplissage de pièce n'est jamais pire que la vente est vraiment la bonne grande et surtout pas quand le cinéma français pense .Ce film me donne un étranger à moi",0
"Voir pour Gabin Performance, sinon vous ne trouverez pas une intrigue fantastique de l'histoire",0
"La pensée avait touché l'arrière-plan avec l'épisode, mais aucun épisode n'est pire que Star Wars, ils ont perdu un fan, certainement pas seul.Elle a déçu que le film se soit terminé et a pleuré pour arrêter le massacre Disney, mais l'univers dans la scène inutile du film plus long, pourquoi elle a déçu très petit laser, déçu la fin ou même un spoiler avec un véritable sabre laser avec Luke que Nini meurt",0
"est une grande année pour des résultats ridicules, mais le nombre de qualité tombe à travers les bronzes avec une présence médiatique folle, heureusement, les critiques sont plus honnêtes",0
"Toute honnêteté n'est pas terrible avec Ryan Reynolds, qui joue à nouveau son propre rôle.Beaucoup de banques dans le film La base du scénario n'a rien d'extraordinaire.Chaque élément n'a pas quelques antécédents de développement de la construction.En conséquence, les personnages n'ont pas de développement brutal hyper avec l'histoire, sinon l'acteur, sinon l'acteur qui joue un enfant n'est pas très convaincant, mais un message passable est mignon, mais c'est vraiment de l'eau rose sur l'activité technique n'est pas impressionnante .C'est même facile sans être volé.Par conséquent, les effets spéciaux ne sont pas très bien faits, mais mieux, mais mauvais, un film conseillé, car il est toujours divertissant, le film pense pour le dimanche soir",0
"J'ai toujours une tendresse particulière pour le film original - le film de l'horreur Epoch Western Years plus, en particulier les conflits du Mexique, mais la joie passée est la nouveauté avant le film qui va tranquillement, mais sans faire une histoire attrayante.Ne pas qualifier la créuse, mais limite le cannibalisme",0
"Que dire, c'est comment le film, malgré le film de casting explosif avec une gigantesque publicité pour une qualité, semble positif, qui n'est pas payé qui n'est pas payé",0
Le père Astérix doit retourner à Tomb pour voir une telle rage du massacre des dieux devant un tel gachi,0
"Une adaptation de personnage d'années avec Matthew Broderick par le réalisateur. Pas très expérimentée dans la moyenne d'adaptation du long métrage, même elle essaie de respecter cette figure, qu'elle noie même dans le manque de profondeur des personnages à travers son Too Light Burlesque l'animation amateur.",0
"Après que Fulguant Grams Innaritu a déçu par un film très inégal qui est beaucoup trop manipulateur pour être honnête, la planète pour le décor du cinéaste devient.Une grande sitcom a dépouillé le sort, chacun qui paie une erreur de la nouvelle répression riche pour les armes menant à une chanson dégoûtante qui a été tournée comme un pub pour l'aide mondiale",0
"Comme quelqu'un a raté plus de stars dans ce film, Johnson Luke a ouvert son sabre laser presque à Z -ed aux dernières scènes - Disney humain américain, Star Wars complètement incohérente avec Luke Leaf, lui dit avec le rayon de main lui dit de force politique. Un homme blanc dans le film que vous pouvez être un grand salaud. Vous devez être une femme qui tape pour être gentille d'être gentille. Même un personnage asiatique rose ne sert absolument rien dans cet épisode pour garder le multiculturalisme d'Américain Loques une analogie avec un régime totalitaire hitlérien, et il est certainement inspiré par l'empire de la première trilogie est une raison pour recourir à ce qui est beaucoup plus prononcé n'était pas si pire. Johnson voulait faire un film sur les éléments que notre société le dénonce dans l'amour. Spiritualité La force a jeté les ordures sur cette force avec vous dans une longue valve d'épisode. Le nouveau produit ne fait pas de vibration, ainsi que le nouveau bruit de duel dans les actes noirs d'Anakin dans finalement extrêmement mauvais amiral, qui refuse de révéler son plan de ses meilleurs éléments, a même dégradé l'élément après avoir pris des risques pour prendre un pour détruire Les plus grandes armes ennemies qui ont finalement conduit dans l'intérêt et qui n'ont jamais provoqué une scène de casino de personnage inutile à détériorer les idées de notre société ont nommé le Finn rose inutile sous un gars exploité, que les pseudo-boucliers - confrontation Luke Ray peuvent remettre trop longtemps que cela ne fera finalement rien. Acteur Canné un autre personnage qui avait laissé une certaine tension dans la manière de pisser et sage sans quelqu'un, quel que soit un flop total autour des origines, Ray Critique Nuance Aucun développement des personnages entre le développement probablement sans développement, le fait que l'épisode ne se déroule que En haut du point positif des deux dernières minutes de film, qui laisse certains éléments de Johnson, le fait que J Abrams, qui dit un grand épisode, est moins que c'est la vraie mauvaise guerre de Star, cela ne voit pas tout Star Wars",0
